Park,Name,ShortName,Unit Code,Park Type,Region,State,Year,Month,Date,Season,Recreation Visits,Tent Campers,RV Campers,Backcountry Campers,Latitude,Longitude
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2016,11,Nov 1 2016,Autumn,2291,0,0,35,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2016,12,Dec 1 2016,Winter,196,0,0,0,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2017,1,Jan 1 2017,Winter,3906,0,0,17,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2017,2,Feb 1 2017,Winter,7729,0,0,16,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2017,3,Mar 1 2017,Spring,1221,0,0,12,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2017,4,Apr 1 2017,Spring,331,0,0,86,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2017,5,May 1 2017,Spring,29449,0,0,5542,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2017,6,Jun 1 2017,Summer,49235,0,0,11800,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2017,7,Jul 1 2017,Summer,53350,0,0,16852,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2017,8,Aug 1 2017,Summer,52552,0,0,13910,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2017,9,Sep 1 2017,Autumn,25963,0,0,4312,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2017,10,Oct 1 2017,Autumn,10990,0,0,936,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2017,11,Nov 1 2017,Autumn,2414,0,0,56,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2017,12,Dec 1 2017,Winter,110,0,0,0,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2018,1,Jan 1 2018,Winter,4369,0,0,21,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2018,2,Feb 1 2018,Winter,6955,0,0,85,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2018,3,Mar 1 2018,Spring,5259,0,0,10,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2018,4,Apr 1 2018,Spring,286,0,0,0,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2018,5,May 1 2018,Spring,28843,0,0,5500,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2018,6,Jun 1 2018,Summer,48594,0,0,14500,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2018,7,Jul 1 2018,Summer,52789,0,0,16848,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2018,8,Aug 1 2018,Summer,52468,0,0,17650,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2018,9,Sep 1 2018,Autumn,26427,0,0,3990,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2018,10,Oct 1 2018,Autumn,11106,0,0,876,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2018,11,Nov 1 2018,Autumn,2408,0,0,19,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2018,12,Dec 1 2018,Winter,152,0,0,0,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2019,1,Jan 1 2019,Winter,4458,0,0,16,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2019,2,Feb 1 2019,Winter,7602,0,0,13,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2019,3,Mar 1 2019,Spring,3214,0,0,0,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2019,4,Apr 1 2019,Spring,213,0,0,44,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2019,5,May 1 2019,Spring,28198,0,0,4395,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2019,6,Jun 1 2019,Summer,47387,0,0,10248,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2019,7,Jul 1 2019,Summer,52031,0,0,13170,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2019,8,Aug 1 2019,Summer,50586,0,0,13465,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2019,9,Sep 1 2019,Autumn,25517,0,0,3036,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2019,10,Oct 1 2019,Autumn,11047,0,0,851,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2019,11,Nov 1 2019,Autumn,2472,0,0,24,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2019,12,Dec 1 2019,Winter,249,0,0,0,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2020,1,Jan 1 2020,Winter,2585,0,0,17,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2020,2,Feb 1 2020,Winter,5316,0,0,22,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2020,3,Mar 1 2020,Spring,2149,0,0,42,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2020,4,Apr 1 2020,Spring,0,0,0,0,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2020,5,May 1 2020,Spring,29681,0,0,5120,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2020,6,Jun 1 2020,Summer,53895,0,0,15114,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2020,7,Jul 1 2020,Summer,62161,0,0,19739,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2020,8,Aug 1 2020,Summer,61797,0,0,18546,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2020,9,Sep 1 2020,Autumn,31408,0,0,7481,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2020,10,Oct 1 2020,Autumn,11601,0,0,1126,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2020,11,Nov 1 2020,Autumn,2479,0,0,54,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2020,12,Dec 1 2020,Winter,19,0,0,16,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2021,1,Jan 1 2021,Winter,4679,0,0,13,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2021,2,Feb 1 2021,Winter,7887,0,0,1,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2021,3,Mar 1 2021,Spring,1558,0,0,26,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2021,4,Apr 1 2021,Spring,104,0,0,37,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2021,5,May 1 2021,Spring,29785,0,0,7239,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2021,6,Jun 1 2021,Summer,49166,0,0,17615,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2021,7,Jul 1 2021,Summer,53255,0,0,21433,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2021,8,Aug 1 2021,Summer,55580,0,0,19087,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2021,9,Sep 1 2021,Autumn,27166,0,0,7366,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2021,10,Oct 1 2021,Autumn,11031,0,0,1163,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2021,11,Nov 1 2021,Autumn,2474,0,0,18,48.5,-92.88
Voyageurs NP,Voyageurs National Park,Voyageurs,VOYA,National Park,Midwest,MN,2021,12,Dec 1 2021,Winter,357,0,0,2,48.5,-92.88
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2012,1,Jan 1 2012,Winter,23304,0,0,99,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2012,2,Feb 1 2012,Winter,26876,0,0,100,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2012,3,Mar 1 2012,Spring,50319,0,0,269,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2012,4,Apr 1 2012,Spring,42220,0,0,203,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2012,5,May 1 2012,Spring,42016,0,0,287,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2012,6,Jun 1 2012,Summer,40627,0,0,238,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2012,7,Jul 1 2012,Summer,51099,0,0,245,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2012,8,Aug 1 2012,Summer,39290,0,0,228,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2012,9,Sep 1 2012,Autumn,41007,0,0,184,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2012,10,Oct 1 2012,Autumn,33774,0,0,244,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2012,11,Nov 1 2012,Autumn,28169,0,0,116,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2012,12,Dec 1 2012,Winter,28684,0,0,59,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2013,1,Jan 1 2013,Winter,24050,0,0,68,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2013,2,Feb 1 2013,Winter,29219,0,0,182,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2013,3,Mar 1 2013,Spring,67526,0,0,335,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2013,4,Apr 1 2013,Spring,47111,0,0,218,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2013,5,May 1 2013,Spring,46824,0,0,325,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2013,6,Jun 1 2013,Summer,44968,0,0,301,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2013,7,Jul 1 2013,Summer,57642,0,0,185,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2013,8,Aug 1 2013,Summer,46727,0,0,250,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2013,9,Sep 1 2013,Autumn,43593,0,0,141,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2013,10,Oct 1 2013,Autumn,16695,0,0,80,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2013,11,Nov 1 2013,Autumn,29421,0,0,120,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2013,12,Dec 1 2013,Winter,36768,0,0,79,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2014,1,Jan 1 2014,Winter,27967,0,0,84,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2014,2,Feb 1 2014,Winter,30374,0,0,40,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2014,3,Mar 1 2014,Spring,59736,0,0,250,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2014,4,Apr 1 2014,Spring,49506,0,0,304,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2014,5,May 1 2014,Spring,54290,0,0,267,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2014,6,Jun 1 2014,Summer,48008,0,0,216,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2014,7,Jul 1 2014,Summer,61109,0,0,143,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2014,8,Aug 1 2014,Summer,51441,0,0,209,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2014,9,Sep 1 2014,Autumn,35912,0,0,146,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2014,10,Oct 1 2014,Autumn,32292,0,0,211,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2014,11,Nov 1 2014,Autumn,25771,0,0,134,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2014,12,Dec 1 2014,Winter,27254,0,0,83,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2015,1,Jan 1 2015,Winter,20350,0,0,65,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2015,2,Feb 1 2015,Winter,26202,0,0,113,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2015,3,Mar 1 2015,Spring,59694,0,0,536,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2015,4,Apr 1 2015,Spring,48749,0,0,300,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2015,5,May 1 2015,Spring,56427,0,0,419,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2015,6,Jun 1 2015,Summer,49110,0,0,396,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2015,7,Jul 1 2015,Summer,63741,0,0,411,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2015,8,Aug 1 2015,Summer,44976,0,0,339,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2015,9,Sep 1 2015,Autumn,38940,0,0,239,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2015,10,Oct 1 2015,Autumn,35823,0,0,372,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2015,11,Nov 1 2015,Autumn,28596,0,0,202,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2015,12,Dec 1 2015,Winter,24898,0,0,124,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2016,1,Jan 1 2016,Winter,23939,0,0,173,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2016,2,Feb 1 2016,Winter,30804,0,0,281,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2016,3,Mar 1 2016,Spring,71857,0,0,574,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2016,4,Apr 1 2016,Spring,48717,0,0,401,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2016,5,May 1 2016,Spring,57795,0,0,491,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2016,6,Jun 1 2016,Summer,51861,0,0,397,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2016,7,Jul 1 2016,Summer,63078,0,0,353,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2016,8,Aug 1 2016,Summer,45378,0,0,263,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2016,9,Sep 1 2016,Autumn,45679,0,0,344,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2016,10,Oct 1 2016,Autumn,43872,0,0,504,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2016,11,Nov 1 2016,Autumn,36041,0,0,347,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2016,12,Dec 1 2016,Winter,36772,0,0,203,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2017,1,Jan 1 2017,Winter,28725,0,0,183,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2017,2,Feb 1 2017,Winter,34370,0,0,244,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2017,3,Mar 1 2017,Spring,80791,0,0,687,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2017,4,Apr 1 2017,Spring,60885,0,0,560,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2017,5,May 1 2017,Spring,62169,0,0,578,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2017,6,Jun 1 2017,Summer,56140,0,0,463,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2017,7,Jul 1 2017,Summer,67281,0,0,507,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2017,8,Aug 1 2017,Summer,48936,0,0,376,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2017,9,Sep 1 2017,Autumn,41285,0,0,410,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2017,10,Oct 1 2017,Autumn,44473,0,0,510,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2017,11,Nov 1 2017,Autumn,42231,0,0,396,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2017,12,Dec 1 2017,Winter,45182,0,0,345,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2018,1,Jan 1 2018,Winter,33285,0,0,251,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2018,2,Feb 1 2018,Winter,35280,0,0,251,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2018,3,Mar 1 2018,Spring,89760,0,0,599,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2018,4,Apr 1 2018,Spring,57945,0,0,419,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2018,5,May 1 2018,Spring,63027,0,0,400,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2018,6,Jun 1 2018,Summer,58971,0,0,256,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2018,7,Jul 1 2018,Summer,67872,0,0,302,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2018,8,Aug 1 2018,Summer,47562,0,0,320,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2018,9,Sep 1 2018,Autumn,45752,0,0,413,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2018,10,Oct 1 2018,Autumn,45409,0,0,490,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2018,11,Nov 1 2018,Autumn,41094,0,0,321,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2018,12,Dec 1 2018,Winter,17051,0,0,103,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2019,1,Jan 1 2019,Winter,4693,0,0,3,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2019,2,Feb 1 2019,Winter,35531,0,0,172,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2019,3,Mar 1 2019,Spring,83712,0,0,548,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2019,4,Apr 1 2019,Spring,62811,0,0,413,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2019,5,May 1 2019,Spring,64344,0,0,567,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2019,6,Jun 1 2019,Summer,62127,0,0,440,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2019,7,Jul 1 2019,Summer,66363,0,0,489,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2019,8,Aug 1 2019,Summer,48510,0,0,310,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2019,9,Sep 1 2019,Autumn,43009,0,0,338,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2019,10,Oct 1 2019,Autumn,50053,0,0,403,32.77,-106.17
White Sands NP,White Sands National Park,White Sands,WHSA,National Park,Intermountain,NM,2019,11,Nov 1 2019,Autumn,38575,0,0,311,32.77,-106.17
